tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
loops/eureka_05.yml	TIMEOUT	901.951724256	861.9543960671872	2081.144832	TIMEOUT	901.990896951	861.8533669919707	2291.97824	TIMEOUT	904.985140449	449.81812672293745	2536.288256	TIMEOUT	902.05076403	772.8852294120006	3024.867328
loops/for_bounded_loop1.yml	false(unreach-call)	10.660160878	3.8947640010155737	292.216832	false(unreach-call)	9.810971828	3.76037018885836	256.42188799999997	false(unreach-call)	10.658825541	3.9377112590009347	259.284992	false(unreach-call)	10.538202269	3.7937734790029936	256.729088
loops/for_infinite_loop_1.yml	true	8.480071817	3.5180011068005115	234.160128	true	7.92706748	3.363995422143489	228.315136	true	8.786932455	3.5064052420202643	236.19993599999998	true	8.304837748	3.410291300038807	235.74937599999998
loops/for_infinite_loop_2.yml	true	8.644964106	3.49423351790756	236.617728	true	7.612261723	3.3468954330310225	221.56902399999998	true	8.701235424	3.4865920160664245	232.378368	true	8.330232095	3.3421182470046915	229.04422399999999
loops/heavy-1.yml	TIMEOUT	904.866753849	447.0343021680601	5439.299583999999	TIMEOUT	904.31949088	445.2191878850572	5466.68544	TIMEOUT	916.458153574	315.70789446809795	5624.569856	TIMEOUT	902.848011838	320.91057141002966	9711.65696
loops/heavy-2.yml	true	56.704508997	43.27769134612754	1399.5417599999998	true	59	42.43085715081543	1447.817216	true	61.952490291	46.598106897901744	1432.94464	true	58.611513372	42.84264018799877	1503.862784
loops/insertion_sort-1.yml	false(unreach-call)	108.560224209	41.942221528152004	656.6256639999999	false(unreach-call)	95	34.8923809453845	719.355904	false(unreach-call)	107.036529556	41.00982723594643	579.7928959999999	false(unreach-call)	101.164964525	38.602850543975364	588.587008
loops/insertion_sort-2.yml	TIMEOUT	901.109682405	440.62121990905143	1159.368704	TIMEOUT	902.3379246	439.2517326590605	1360.5355519999998	TIMEOUT	912.414924189	300.86611421604175	1955.1232	TIMEOUT	911.750023692	308.7227478279965	7310.860288
loops/invert_string-1.yml	false(unreach-call)	32.205829192	7.922518888954073	429.563904	false(unreach-call)	29.814100941	7.752013656776398	455.651328	false(unreach-call)	33.989758903	8.134135484928265	462.139392	false(unreach-call)	31.590511576	7.77839915198274	422.191104
loops/invert_string-3.yml	true	48.068898581	22.91833633510396	487.01030399999996	true	45.728115245	21.562251338735223	471.2448	true	49.91515701	25.60208814300131	460.906496	true	48.956754488	22.33467082097195	496.37376
loops/linear_sea.ch.yml	TIMEOUT	902.08850178	433.7185421071481	2823.29088	TIMEOUT	902.501932883	427.3044466897845	2893.201408	TIMEOUT	913.497679677	304.43391385499854	2664.464384	TIMEOUT	913.23351677	306.9469471150078	3687.501824
loops/linear_search.yml	false(unreach-call)	38.31783812	12.394303746055812	475.783168	false(unreach-call)	36.103951268	11.794518914073706	428.41702399999997	false(unreach-call)	38.182201743	12.377463262993842	429.25670399999996	false(unreach-call)	36.880588409	11.86209168098867	429.817856
loops/lu.cmp.yml	true	19.305924793	5.466642064973712	473.82527999999996	true	18.139652202	5.1941934004426	461.72569599999997	true	20.212923572	5.494334192015231	445.19424	true	17.990652212	5.17825774801895	453.046272
loops/ludcmp.yml	OUT OF MEMORY	275.736802449	244.77417315309867	14999.998463999998	OUT OF MEMORY	258	227.07676099892706	14999.998463999998	OUT OF MEMORY	340.584945444	246.0299453319749	14999.998463999998	OUT OF MEMORY	376.221651555	287.8015628469875	14999.998463999998
loops/matrix-1.yml	true	10.245943088	4.226341180037707	254.349312	true	9.641840563	4.61624104809016	275.816448	true	10.561376861	4.644206975004636	270.262272	true	10.606708735	4.4886866970337	296.525824
loops/matrix-2.yml	false(unreach-call)	22.48003151	5.954169636126608	392.863744	false(unreach-call)	20.693450099	5.695395575836301	391.92575999999997	false(unreach-call)	23.148596824	6.041706654941663	391.487488	false(unreach-call)	22.58176555	5.8901639159885235	405.15583999999996
loops/n.c11.yml	true	9.494343634	3.702562357066199	273.395712	true	9.069092939	3.624161522835493	243.58911999999998	true	10.175077574	3.8383780090371147	281.223168	true	9.467996174	3.690537304035388	258.940928
loops/n.c24.yml	TIMEOUT	901.202843593	426.97866113018245	858.349568	TIMEOUT	901.080418871	421.86665891483426	1227.0264319999999	TIMEOUT	913.656428488	296.60088617599104	2467.147776	TIMEOUT	912.60441539	302.9710427260143	2464.165888
loops/n.c40.yml	true	9.045447577	3.625850585056469	255.34464	true	8.421672531	3.5737406508997083	243.060736	true	9.31004128	3.6900489610852674	266.735616	true	8.762318727	3.522354067012202	243.863552
loops/nec11.yml	false(unreach-call)	8.668522479	3.4935295111499727	239.251456	false(unreach-call)	7.898863209	3.440406875219196	221.12256	false(unreach-call)	8.787174146	3.5382042600540444	235.49952	false(unreach-call)	8.376136806	3.326484069984872	228.86809599999998
loops/nec20.yml	false(unreach-call)	12.012656827	4.126279162010178	329.416704	false(unreach-call)	11.384288089	3.992692464031279	293.75692799999996	false(unreach-call)	12.376190992	4.1580796639900655	292.696064	false(unreach-call)	11.674428347	3.9900922520319	312.778752
loops/nec40.yml	true	8.981804929	3.5905501910019666	250.01164799999998	true	8.646025561	3.5591324348933995	245.28896	true	9.200383584	3.6940462469356135	253.177856	true	8.950105404	3.6301874620257877	257.302528
loops/s3.yml	TIMEOUT	901.086018799	433.32169521204196	1133.17888	EXCEPTION	833	390.48358170315623	1288.966144	TIMEOUT	902.805320119	332.2221357319504	1846.706176	TIMEOUT	901.397966457	345.2868012060062	1971.236864
loops/string-1.yml	true	16.660586559	4.873806392075494	352.165888	true	15.775950939	4.751447144895792	362.606592	true	16.824766778	4.993638803018257	363.585536	true	16.706729452	4.817414321005344	336.52736
loops/string-2.yml	false(unreach-call)	169.014721466	63.64990377589129	1222.98368	false(unreach-call)	185	83.04773285519332	1214.869504	false(unreach-call)	400.637501482	174.00623728404753	1365.4384639999998	false(unreach-call)	212.571692299	82.54999516002135	1368.866816
loops/sum01-1.yml	false(unreach-call)	22.215579553	5.8140613390132785	383.086592	false(unreach-call)	20.209306396	5.585806020069867	377.32352	false(unreach-call)	21.833838013	5.86572497501038	377.208832	false(unreach-call)	21.636314982	5.837494392995723	380.465152
loops/sum01-2.yml	true	117.097907239	39.81049557006918	1406.574592	true	115	38.8551385672763	1359.6508159999998	true	118.909563329	39.91748980793636	1437.7574399999999	true	122.908066531	40.70577200700063	1443.467264
loops/sum01_bug02.yml	false(unreach-call)	18.744373802	5.278479468077421	418.29580799999997	false(unreach-call)	17.184567929	5.013764978386462	363.864064	false(unreach-call)	19.113763805	5.365686145960353	369.69267199999996	false(unreach-call)	18.398124161	5.197527420008555	376.725504
loops/sum01_bug02_sum01_bug02_base.case.yml	false(unreach-call)	13.907522629	4.378845516825095	356.941824	false(unreach-call)	13.299102279	4.238716019783169	298.606592	false(unreach-call)	15.01806939	4.481831977027468	325.632	false(unreach-call)	14.249339291	4.366263226023875	342.913024
loops/sum03-1.yml	false(unreach-call)	20.935575965	5.9581649110186845	387.87072	false(unreach-call)	19.704718219	5.7651600409299135	363.143168	false(unreach-call)	21.173841785	6.022054651053622	371.310592	false(unreach-call)	20.558932606	5.8933331340085715	347.746304
loops/sum03-2.yml	true	10.193518096	3.8021100990008563	265.25696	true	9.549313023	3.6808491689153016	254.61145599999998	true	10.380471599	3.8862144839949906	275.28806399999996	true	10.512996099	3.8581260059727356	264.761344
loops/sum04-1.yml	false(unreach-call)	14.427613904	4.914066590135917	302.61248	false(unreach-call)	13.641676772	4.74188544228673	289.599488	false(unreach-call)	15.394546946	5.0501545059960335	304.193536	false(unreach-call)	15.221564875	4.965676569961943	310.157312
loops/sum04-2.yml	true	10.018808373	3.735045281937346	260.050944	true	9.318565542	3.6868139929138124	248.598528	true	10.316431912	3.825964338029735	255.12755199999998	true	10.22980979	3.7849984380300157	271.958016
loops/sum_array-1.yml	false(unreach-call)	25.079320263	6.266558418050408	405.56134399999996	false(unreach-call)	22.184438536	5.912341977935284	437.27667199999996	false(unreach-call)	25.391971674	6.491656336933374	412.94233599999995	false(unreach-call)	24.360170964	6.366032453021035	421.658624
loops/sum_array-2.yml	TIMEOUT	903.068341102	437.5619654690381	1891.377152	TIMEOUT	902.598819992	435.20931171113625	2272.059392	TIMEOUT	912.329748161	307.26642082293984	2476.662784	TIMEOUT	902.167695034	397.75025510101113	2072.1213439999997
loops/terminator_01.yml	false(unreach-call)	8.501921316	3.4260544378776103	239.43987199999998	false(unreach-call)	7.995476283	3.3792424187995493	233.18527999999998	false(unreach-call)	8.683268589	3.457784019992687	237.60896	false(unreach-call)	8.646295092	3.4290749009815045	236.720128
loops/terminator_02-1.yml	false(unreach-call)	8.579763848	3.438128011999652	246.00166399999998	false(unreach-call)	8.21122142	3.4047115822322667	239.280128	false(unreach-call)	8.860825297	3.529994971002452	241.934336	false(unreach-call)	8.642672528	3.4340305699734017	239.21459199999998
loops/terminator_02-2.yml	true	10.421197403	3.9103644299320877	280.18278399999997	true	9.942239986	3.789959607180208	274.485248	true	10.966671006	3.9301890349015594	279.814144	true	10.175567825	3.8062419770285487	276.492288
loops/terminator_03-1.yml	false(unreach-call)	8.817132657	3.572060512145981	246.894592	false(unreach-call)	7.828750591	3.414550314191729	227.71712	false(unreach-call)	8.845271915	3.573815498035401	239.73888	false(unreach-call)	8.74763485	3.5301363579928875	240.37375999999998
loops/terminator_03-2.yml	true	9.494408831	3.638175379950553	264.589312	true	8.66714057	3.5995601089671254	252.76415999999998	true	9.527024595	3.7183019999647513	249.593856	true	9.419167854	3.6016432580072433	252.99763199999998
loops/trex01-1.yml	false(unreach-call)	9.265970357	3.574187943013385	259.072	false(unreach-call)	8.369662952	3.534994076937437	244.36736	false(unreach-call)	9.435112145	3.614477862021886	255.541248	false(unreach-call)	8.742216315	3.5654553409549408	239.60780799999998
loops/trex01-2.yml	true	10.624965291	3.9701779671013355	262.651904	true	10.163807299	3.8152417708188295	260.194304	true	11.169464999	4.073936044937	256.069632	true	10.790133616	3.909473044972401	259.469312
loops/trex02-1.yml	true	8.843548117	3.511802294990048	241.48377599999998	true	7.831253231	3.4773145341314375	227.741696	true	8.886542089	3.6021747700870037	234.10688	true	9.017418683	3.5726658300263807	240.43929599999998
loops/trex02-2.yml	false(unreach-call)	8.573653022	3.4101169218774885	245.6576	false(unreach-call)	7.950716185	3.405771045014262	245.17836799999998	false(unreach-call)	8.663748784	3.47418848995585	239.64467199999999	false(unreach-call)	8.040491437	3.397995708975941	229.556224
loops/trex03-1.yml	false(unreach-call)	8.481844574	3.5576820359565318	232.12032	false(unreach-call)	8.192209237	3.437803966924548	232.02611199999998	false(unreach-call)	9.211334967	3.594177436083555	250.63833599999998	false(unreach-call)	9.268455663	3.521931385039352	251.97772799999998
loops/trex03-2.yml	true	10.398204171	3.8300338899716735	271.37228799999997	true	9.030068961	3.7039150311611593	246.08767999999998	true	10.180839823	3.8619187748990953	265.125888	true	10.197651361	3.7898348969756626	266.65369599999997
loops/trex04.yml	true	9.598521409	3.7144552210811526	263.40556799999996	true	8.962035427	3.639463142026216	253.210624	true	9.733916653	3.786170394043438	263.790592	true	9.887120218	3.7063543029944412	257.45408
loops/veris.c_NetBSD-libc_loop.yml	true	11.050134915	3.9614439450670034	279.793664	true	10.288810432	3.8474040711298585	269.303808	true	11.429121995	4.074005382019095	290.623488	true	10.943401348	3.93036347796442	282.087424
loops/veris.c_OpenSER_cases1_stripFullBoth_arr.yml	true	25.810220866	6.618516930844635	417.91488	true	24.677722451	6.534583697095513	392.59340799999995	true	26.559526209	6.685517268953845	412.77030399999995	true	25.72826959	6.709622052963823	484.85171199999996
loops/veris.c_sendmail_tTflag_arr_one_loop.yml	true	9.065339044	3.602444176096469	248.52889599999997	true	8.496651453	3.5654802080243826	236.158976	true	9.179583452	3.6932180980220437	244.854784	true	9.339376115	3.629838381020818	249.16377599999998
loops/verisec_NetBSD-libc_loop.yml	false(unreach-call)	11.235721915	3.970417093951255	279.21612799999997	false(unreach-call)	10.562044304	3.965419210959226	294.924288	false(unreach-call)	11.310504345	4.013449309044518	281.47712	false(unreach-call)	10.963690632	3.893964410002809	274.460672
loops/verisec_OpenSER_cases1_stripFullBoth_arr.yml	false(unreach-call)	58.928936939	14.294271894032136	523.169792	false(unreach-call)	58	13.716435902751982	563.13856	false(unreach-call)	58.41201645	14.209658380015753	590.290944	false(unreach-call)	58.452113959	14.201756985974498	658.853888
loops/vogal-1.yml	true	242.128595808	101.97480974602513	960.12288	true	400	115.15423538070172	1079.5663359999999	true	338.222547691	124.40647409204394	1725.505536	true	581.808546789	205.6851713039796	1887.62112
loops/vogal-2.yml	false(unreach-call)	158.666833261	61.36147846211679	1024.397312	false(unreach-call)	155	69.71794892195612	1033.91232	false(unreach-call)	212.91685057	83.2616907270858	1723.457536	false(unreach-call)	215.819269594	82.77774012798909	1163.644928
loops/while_infinite_loop_1.yml	true	8.265064676	3.374383694026619	238.866432	true	7.403702681	3.2289828350767493	227.258368	true	8.408420367	3.4968577650142834	231.673856	true	8.386043874	3.3500476829940453	238.792704
loops/while_infinite_loop_2.yml	true	8.221204881	3.386496606050059	235.196416	true	7.420403049	3.239980468992144	220.520448	true	8.413515203	3.45406867202837	233.607168	true	8.383375686	3.357784974970855	235.839488
loops/while_infinite_loop_3.yml	true	7.884502965	3.378500415943563	232.81663999999998	true	7.698373208	3.2907171328552067	229.60128	true	8.570258762	3.469829509034753	233.566208	true	8.429494623	3.3578664020169526	233.684992
loops/while_infinite_loop_4.yml	false(unreach-call)	8.408733953	3.3747756879311055	238.821376	false(unreach-call)	7.650205377	3.2476076683960855	225.03423999999998	false(unreach-call)	8.690277407	3.497076670988463	235.84768	false(unreach-call)	8.635336122	3.4012553240172565	233.94304
loop-acceleration/array_1-1.yml	TIMEOUT	901.093185638	856.2826697458513	1060.036608	TIMEOUT	901.014952967	859.5796818812378	1080.430592	TIMEOUT	904.341162283	443.3743744989624	1653.5183359999999	TIMEOUT	901.660255221	601.3858263170114	2101.059584
loop-acceleration/array_1-2.yml	true	9.339118467	3.7859887569211423	259.64544	true	8.694382094	3.697847086004913	238.15782399999998	true	9.821728086	3.828528147074394	236.105728	true	9.137722465	3.625184420030564	247.74656
loop-acceleration/array_2-1.yml	TIMEOUT	901.964359023	814.4188248261344	1256.513536	TIMEOUT	901.63061011	818.2598473038524	1297.465344	TIMEOUT	901.912183179	419.2534717039671	1836.691456	TIMEOUT	901.520544464	742.6785307480604	1274.92096
loop-acceleration/array_2-2.yml	TIMEOUT	901.20697002	810.0138902370818	1003.380736	TIMEOUT	902.141565003	810.8283401587978	1362.747392	TIMEOUT	906.015489186	424.357282814919	1765.2449279999998	TIMEOUT	901.316058593	750.0177844909485	1284.44416
loop-acceleration/array_3-1.yml	true	8.213485326	3.510009191930294	213.7088	true	9.032872217	3.66206172388047	253.263872	true	9.155999083	3.612805793993175	239.734784	true	8.576352664	3.481836042017676	237.19116799999998
loop-acceleration/array_3-2.yml	TIMEOUT	900.955186111	815.1584944119677	1752.113152	TIMEOUT	901.109931513	815.5540024959482	1893.810176	TIMEOUT	903.189052607	427.48597259796225	2100.6049279999997	TIMEOUT	901.888567695	421.2416621459415	2385.3875199999998
loop-acceleration/array_4.yml	TIMEOUT	901.696362527	428.69716015900485	1775.4931199999999	TIMEOUT	901.522172658	422.27773260930553	1971.621888	TIMEOUT	913.266531316	299.0417152720038	2442.83392	TIMEOUT	901.639885729	409.1491900830297	1784.778752
loop-acceleration/const_1-1.yml	true	8.723302436	3.5217187758535147	244.61311999999998	true	8.685289823	3.824701455887407	237.03552	true	9.072761136	3.661443665972911	243.060736	true	9.101974161	3.4975311539601535	264.94975999999997
loop-acceleration/const_1-2.yml	TIMEOUT	901.01887858	575.7308970422018	1102.7742719999999	TIMEOUT	902.203161675	560.5006869900972	1221.660672	TIMEOUT	912.614369143	320.3618076099083	1848.795136	TIMEOUT	901.269598074	304.09440731897485	2632.491008
loop-acceleration/diamond_1-1.yml	true	62.770649249	21.093418407952413	605.560832	true	72	21.056110486388206	644.161536	true	63.570073575	21.401315920986235	669.892608	true	61.903547162	20.597280028974637	609.0178559999999
loop-acceleration/diamond_1-2.yml	false(unreach-call)	99.084811794	38.009476411156356	641.388544	false(unreach-call)	119	38.01254730625078	617.7628159999999	false(unreach-call)	97.86934354	38.389216167037375	670.6135039999999	false(unreach-call)	96.142564961	37.45377195999026	630.173696
loop-acceleration/diamond_2-2.yml	true	26.635420209	6.949262619018555	402.407424	true	26.59800964	6.97291419422254	456.245248	true	27.498151407	7.156630171928555	421.572608	true	26.42400352	6.954257807927206	452.68992
loop-acceleration/functions_1-1.yml	TIMEOUT	900.503194264	434.8417062719818	1016.373248	TIMEOUT	900.994940932	426.3032990889624	1119.62112	TIMEOUT	911.425680796	310.06960297294427	1626.591232	true	304.814742161	88.40168393193744	1298.153472
loop-acceleration/functions_1-2.yml	TIMEOUT	900.468354032	435.8860277561471	1134.6943999999999	TIMEOUT	902.53829176	432.81972639029846	1517.1911679999998	TIMEOUT	911.687820684	310.6288705789484	1708.118016	TIMEOUT	901.536612538	409.9177719420986	1093.132288
loop-acceleration/multivar_1-1.yml	true	8.374370416	3.4253770080395043	229.26540799999998	true	7.686658602	3.3678966122679412	217.73107199999998	true	8.563205603	3.6639827139442787	222.199808	true	8.54829368	3.4455673720221967	237.71135999999998
loop-acceleration/multivar_1-2.yml	false(unreach-call)	8.283349208	3.3697280432097614	242.34393599999999	false(unreach-call)	7.906675166	3.359076288063079	230.35084799999998	false(unreach-call)	8.579808807	3.476819049101323	240.340992	false(unreach-call)	8.351679148	3.3531353380531073	237.350912
loop-acceleration/nested_1-1.yml	true	8.690607435	3.465133863966912	237.39596799999998	true	7.92798507	3.407406256068498	227.44268799999998	true	9.389087809	3.657871534000151	241.618944	true	9.014927675	3.55310970696155	241.85241599999998
loop-acceleration/nested_1-2.yml	TIMEOUT	901.766362606	423.19378633005545	1340.612608	TIMEOUT	901.839765149	420.56190833309665	1540.2885119999999	TIMEOUT	911.820519957	302.4500513538951	1808.8222719999999	TIMEOUT	901.861781371	299.96633700397797	3556.6919679999996
loop-acceleration/overflow_1-1.yml	TIMEOUT	901.040308964	436.71800430398434	937.050112	TIMEOUT	900.798091399	428.37243912462145	1205.8624	TIMEOUT	910.846376498	311.0799158990849	1474.981888	true	301.804115945	88.25735952903051	1360.973824
loop-acceleration/phases_1-1.yml	TIMEOUT	901.171212067	435.1737659238279	1002.5492479999999	TIMEOUT	902.218185517	441.5132646812126	1509.486592	TIMEOUT	910.853259035	310.62508574698586	1409.974272	true	780.740058147	243.97971655696165	7050.801152
loop-acceleration/phases_1-2.yml	TIMEOUT	900.502920986	435.8823488841299	990.1793279999999	TIMEOUT	902.443051542	431.8456753469072	1266.42176	TIMEOUT	914.398172338	313.0241797650233	1451.327488	TIMEOUT	912.043634125	306.2140081319958	7221.567488
loop-acceleration/phases_2-1.yml	false(unreach-call)	8.701937862	3.4699747550766915	243.597312	false(unreach-call)	7.952104942	3.3622945388779044	226.75456	false(unreach-call)	9.023826652	3.6376508959801868	235.48723199999998	false(unreach-call)	8.742655499	3.421539888018742	238.39129599999998
loop-acceleration/phases_2-2.yml	true	8.433619382	3.4318960239179432	230.43686399999999	true	7.679476902	3.350245205219835	230.580224	true	8.854678158	3.5697564829606563	230.66624	true	8.792035201	3.428738920018077	243.6096
loop-acceleration/simple_1-1.yml	TIMEOUT	900.439302828	435.828211680986	903.6595199999999	TIMEOUT	900.923632081	429.3419688269496	998.6621439999999	TIMEOUT	911.401574582	311.9096472299425	1576.165376	TIMEOUT	900.735280015	307.842165827984	2339.6188159999997
loop-acceleration/simple_1-2.yml	TIMEOUT	900.528704191	436.56987212295644	985.7146879999999	TIMEOUT	900.707977173	429.94805736187845	1038.35648	TIMEOUT	911.525423033	311.0368100909982	1458.4422399999999	true	302.125619144	88.3127163919853	1401.6143359999999
loop-acceleration/simple_2-1.yml	true	8.37700676	3.4138902600388974	239.702016	true	7.633514155	3.280221149791032	231.36665599999998	true	8.96752265	3.573542993981391	239.75116799999998	true	8.175812533	3.502010326948948	221.32736
loop-acceleration/simple_2-2.yml	false(unreach-call)	8.165341425	3.422387723112479	237.715456	false(unreach-call)	7.350112268	3.2754820813424885	223.60883199999998	false(unreach-call)	8.914881639	3.557641088962555	240.910336	false(unreach-call)	8.554991239	3.3776463189860806	235.29062399999998
loop-acceleration/simple_3-1.yml	false(unreach-call)	8.24557601	3.394702237797901	235.614208	false(unreach-call)	7.750916674	3.2994716530665755	228.33151999999998	false(unreach-call)	8.766051181	3.5215662019327283	235.655168	false(unreach-call)	8.629131705	3.398351916926913	239.59552
loop-acceleration/simple_3-2.yml	TIMEOUT	901.324814046	432.99449390009977	1015.795712	TIMEOUT	901.063387174	425.3272641650401	1037.3980159999999	true	182.686185695	65.52202500402927	1080.905728	true	307.655136361	88.49308035697322	1335.820288
loop-acceleration/simple_4-1.yml	TIMEOUT	900.510109219	435.53748831897974	931.930112	TIMEOUT	902.240057551	434.3019811687991	1431.949312	TIMEOUT	911.142754295	309.44128133310005	1682.8047359999998	TIMEOUT	901.025182826	306.44968457496725	2265.653248
loop-acceleration/simple_4-2.yml	true	8.455310992	3.433644498931244	237.871104	true	7.468154412	3.3057135632261634	220.045312	true	9.101297876	3.572236574953422	242.581504	true	8.479193277	3.417655589990318	235.95007999999999
loop-acceleration/underapprox_1-1.yml	false(unreach-call)	12.127688783	4.46221738983877	278.12659199999996	false(unreach-call)	11.228082018	4.316298297140747	262.057984	false(unreach-call)	13.299739859	4.70521997299511	283.42271999999997	false(unreach-call)	12.819723511	4.451730625005439	277.917696
loop-acceleration/underapprox_1-2.yml	true	9.471659926	3.7505209911614656	284.95871999999997	true	8.656670097	3.589279306586832	262.987776	true	10.185502755	3.9541509540285915	271.392768	true	9.278832754	3.6300330091034994	270.323712
loop-acceleration/underapprox_2-1.yml	false(unreach-call)	12.140373213	4.402758733136579	308.25267199999996	false(unreach-call)	11.138967019	4.289932017680258	257.39264	false(unreach-call)	12.208879411	4.65335653105285	238.825472	false(unreach-call)	12.133943596	4.362530836020596	267.624448
loop-acceleration/underapprox_2-2.yml	true	8.431611229	3.4504023699555546	240.754688	true	8.014973403	3.504381189122796	226.88153599999998	true	9.116129869	3.6134472159901634	231.477248	true	8.643560373	3.4496815060265362	230.74815999999998
loop-crafted/simple_array_index_value_1-1.yml	TIMEOUT	901.870145883	828.0073204450309	1849.67168	TIMEOUT	901.516218855	836.3487936439924	1951.8750719999998	TIMEOUT	903.523926478	438.3807123140432	2525.1348479999997	TIMEOUT	900.819837882	793.3379088649526	2203.766784
loop-crafted/simple_array_index_value_1-2.yml	false(unreach-call)	9.918536592	3.837992544984445	269.807616	false(unreach-call)	9.193445486	3.843301471788436	238.50598399999998	false(unreach-call)	10.281525705	4.007978146080859	277.594112	false(unreach-call)	9.892994484	3.721083201933652	250.51136
loop-crafted/simple_array_index_value_2.yml	TIMEOUT	902.651474797	445.17016895487905	956.657664	TIMEOUT	901.908397598	437.8987257061526	1125.2858879999999	TIMEOUT	911.338211931	311.92950624006335	1502.18752	TIMEOUT	902.471242405	426.9101508320309	988.2173439999999
loop-crafted/simple_array_index_value_3.yml	TIMEOUT	900.9617684	429.1580212251283	1835.78624	TIMEOUT	900.991564287	423.72112495964393	2090.266624	TIMEOUT	912.140012475	305.2293153319042	2085.978112	TIMEOUT	901.255704333	415.96341612096876	2072.735744
