tool	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn	CPAchecker 1.9.1-svn
loop-lit/cggmp2005_variant.yml	TIMEOUT	901.66738583	435.44560245005414	1793.634304	TIMEOUT	902.730575593	431.29365189978853	878.137344	true	175.847683348	63.61187011003494	1204.781056	TIMEOUT	902.540686241	376.79723120306153	1786.339328
loop-lit/gj2007b.yml	TIMEOUT	901.052542176	434.68226004811004	1484.3535359999998	TIMEOUT	901.379654213	423.9376124362461	1651.28192	true	178.985354361	62.4005556369666	1196.675072	TIMEOUT	902.530054189	369.9344549139496	1723.580416
loop-lit/gsv2008.c.i.p+cfa-reducer.yml	OUT OF JAVA MEMORY	743.362743772	313.41016532504	1870.753792	OUT OF JAVA MEMORY	865	363.1138802850619	2091.958272	OUT OF JAVA MEMORY	888.650246993	313.2576045700116	1828.425728	TIMEOUT	937.793232567	210.29936863691546	3351.621632
loop-lit/gsv2008.c.i.v+cfa-reducer.yml	OUT OF JAVA MEMORY	718.561553763	300.87770295282826	1871.64672	OUT OF JAVA MEMORY	844	351.4397925590165	2111.045632	OUT OF JAVA MEMORY	786.831762641	327.528336390038	1885.8762239999999	TIMEOUT	937.679214814	210.59045263100415	2742.652928
loop-lit/gsv2008.yml	OUT OF JAVA MEMORY	704.181178325	306.8257878278382	1900.3924479999998	TIMEOUT	911.575626171	403.2241472993046	2131.439616	TIMEOUT (true)	907.507181369	404.3822031869786	2055.962624	TIMEOUT	911.448737438	309.218200292089	2680.754176
loop-lit/hhk2008.yml	TIMEOUT	901.248688342	432.7899192699697	2047.705088	TIMEOUT	902.371415744	424.0114008868113	1879.3349119999998	true	174.925443449	62.029247928992845	1101.750272	TIMEOUT	901.43154147	381.1103919669986	1466.740736
loop-lit/jm2006.yml	TIMEOUT	900.748887997	433.19000803795643	1268.383744	TIMEOUT	901.114562236	426.6440165298991	1424.408576	true	199.254298402	71.92458126309793	1190.600704	TIMEOUT	901.535753716	377.70677466492634	1408.929792
loop-lit/jm2006_variant.yml	TIMEOUT	900.837601478	431.5375611409545	1332.08064	TIMEOUT	901.865288766	423.75068449089304	1243.1564799999999	true	583.351844147	259.46163935097866	1130.51648	TIMEOUT	901.705629965	373.5525247500045	1321.316352
loop-new/count_by_2.yml	TIMEOUT	901.178575976	435.9342236430384	1070.854144	TIMEOUT	902.481820976	432.50169352209195	1319.378944	TIMEOUT	913.987475194	307.0046222360106	1642.856448	true	301.850581441	88.0747863180004	1308.233728
loop-new/nested-1.yml	TIMEOUT (EXCEPTION)	901.794962943	419.829999782145	1683.94752	TIMEOUT	902.239736154	411.94195669097826	1955.590144	TIMEOUT	913.139532833	294.16941065795254	4838.449152	TIMEOUT	912.139517776	300.3172276420519	2120.0404479999997
loops-crafted-1/Mono1_1-2.yml	TIMEOUT	901.087358801	434.68136836681515	995.8236159999999	TIMEOUT	900.701034779	430.803894022014	1135.312896	TIMEOUT	911.757800229	310.1896783929551	1558.069248	true	782.613493755	243.7793240279425	7253.25824
loops-crafted-1/in-de31.yml	TIMEOUT	901.713147882	405.29061190225184	1922.9204479999999	TIMEOUT	901.225244312	399.0403504152782	1958.5802239999998	TIMEOUT (EXCEPTION)	915.541612178	292.1405264069326	2438.135808	TIMEOUT	902.270507568	343.05317077506334	2414.0718079999997
loops-crafted-1/loopv1.yml	TIMEOUT	902.248874079	441.17437926726416	1312.055296	TIMEOUT	903.015085228	447.273861202877	2576.1505279999997	TIMEOUT	902.790930155	424.00573526113294	1618.153472	true	468.458202649	156.3254572940059	1940.992
loops-crafted-1/loopv3.yml	TIMEOUT	903.415394919	440.330550882034	1801.33888	TIMEOUT	903.302718253	431.87622953299433	1842.454528	TIMEOUT	910.749387725	326.22536061587743	2220.204032	true	303.429500083	88.9374292709399	1950.932992
loops-crafted-1/mono-crafted_10.yml	TIMEOUT	900.9803835	436.4381171776913	960.069632	TIMEOUT	902.291861857	432.9817461189814	1269.7395199999999	TIMEOUT	910.875925051	310.62919938587584	1530.4744959999998	true	787.198845416	243.9212100279983	6966.063104
loops-crafted-1/mono-crafted_11.yml	TIMEOUT	900.484770215	436.4263396980241	927.60064	TIMEOUT	900.731327399	428.09201216185465	1107.6198399999998	TIMEOUT	911.383347072	311.0328742021229	1555.7140479999998	true	780.994540449	243.75754648202565	7494.426624
loops-crafted-1/mono-crafted_12.yml	TIMEOUT	900.407081766	434.9222678313963	868.212736	TIMEOUT	902.803325011	431.796670360025	1108.033536	true	165.517128512	59.50818549399264	932.2782719999999	TIMEOUT	902.052518879	375.58987612393685	1401.0531839999999
loops-crafted-1/mono-crafted_14.yml	TIMEOUT	900.585176455	415.73324094479904	1940.242432	TIMEOUT	901.610330364	427.13081624684855	2129.657856	TIMEOUT	913.059379434	299.53202168806456	2138.800128	true	821.471203271	244.77760333498009	7888.871424
loops-crafted-1/mono-crafted_3.yml	TIMEOUT	902.693348359	420.68629026273265	2351.5135999999998	TIMEOUT	902.057981273	451.9417197406292	2714.247168	TIMEOUT	914.579655333	301.34510435396805	2564.194304	true	809.120272218	245.06582600506954	8282.09152
loops-crafted-1/mono-crafted_7.yml	TIMEOUT	901.451443237	412.2045092540793	1726.60736	TIMEOUT	901.339324515	485.3731915196404	1854.3247359999998	TIMEOUT	914.204515865	297.7119926768355	2204.532736	true	819.607248139	244.6613916120259	7583.232
loops-crafted-1/mono-crafted_8.yml	TIMEOUT	900.51754019	436.6051468667574	971.4032639999999	TIMEOUT	901.120617709	482.390510531608	1189.904384	TIMEOUT	910.67365258	310.0410653639119	1506.373632	true	786.345633743	244.2889489219524	7026.712576
loops-crafted-1/sumt2.yml	TIMEOUT	901.193278532	433.58229809999466	1219.424256	true	149	57.169723839033395	931.6229119999999	true	184.942466618	64.87686832994223	1125.203968	TIMEOUT	902.360746168	374.1138102969853	1465.995264
loops-crafted-1/sumt3.yml	TIMEOUT	901.32198142	437.82591951079667	1507.487744	TIMEOUT	903.038032612	433.63736843084916	1156.419584	true	599.447789067	270.2810366859194	1334.923264	TIMEOUT	902.896539139	380.27761563507374	2034.982912
loops-crafted-1/sumt9.yml	TIMEOUT	902.526072284	447.6136933006346	1157.009408	TIMEOUT	902.366471885	435.65439789090306	1622.77376	TIMEOUT	902.617582816	423.3053590308409	1424.4495359999999	TIMEOUT (EXCEPTION)	935.756102613	315.8294975439785	1757.474816
loop-invariants/eq2.yml	TIMEOUT	900.872645899	434.5738636380993	1335.926784	TIMEOUT	901.645568797	423.222086538095	1481.592832	true	166.189977016	60.209782609017566	1012.617216	TIMEOUT	902.36412672	376.7097218859708	1523.4539519999998
loop-invariants/even.yml	TIMEOUT	900.808783546	435.23019212204963	1218.64192	TIMEOUT	901.309137353	426.08918436663225	1173.8111999999999	true	172.139618334	61.68320547579788	1037.422592	true	308.258798877	88.2058527180925	1445.978112
loop-invariants/mod4.yml	TIMEOUT	900.615463717	434.19434333825484	1266.3316479999999	TIMEOUT	901.104192865	426.3611303209327	1221.7425919999998	true	165.611274291	59.452953555155545	976.891904	true	306.125513321	88.05397181701846	1459.085312
loop-invariants/odd.yml	TIMEOUT	900.773610092	433.90590189164504	1304.223744	true	145	55.55878940457478	663.527424	true	173.229836679	61.56978539703414	1028.767744	TIMEOUT	902.476664557	374.025598064065	1694.588928
verifythis/elimination_max.yml	TIMEOUT	902.054717142	442.721891222056	818.09408	TIMEOUT	901.923673015	438.2508645760827	985.227264	TIMEOUT (EXCEPTION)	901.830270184	382.4776800421532	1319.923712	TIMEOUT	901.166627854	392.73445919994265	2420.55168
product-lines/elevator_spec1_product21.cil.yml	true	759.996939415	267.53387590963393	2599.202816	TIMEOUT	904.777144461	287.6843450379092	2944.618496	TIMEOUT	921.056035401	237.38896467606537	9609.613312	TIMEOUT	910.424615379	238.69443991896696	3561.1852799999997
seq-pthread/cs_read_write_lock-1.yml	TIMEOUT (EXCEPTION)	900.740422933	409.59785011969507	1746.792448	TIMEOUT	903.11516003	403.72263702889904	1731.6331519999999	TIMEOUT (EXCEPTION)	901.928600501	385.6932655000128	1500.786688	TIMEOUT	902.061779427	321.12936529691797	2416.959488
seq-mthreaded/rekh_nxt.2.M4-2.yml	OUT OF MEMORY	452.363315825	188.55797071801499	14999.998463999998	OUT OF MEMORY	474	186.74673061678186	14999.998463999998	TIMEOUT	914.652777043	576.5413179430179	5760.446464	TIMEOUT (EXCEPTION)	911.394029305	583.6214551660232	871.313408
eca-rers2012/Problem06_label26.yml	TIMEOUT (true)	906.262345059	314.28637700201944	2141.270016	TIMEOUT	902.556731548	304.96396270301193	2185.23648	TIMEOUT (true)	905.322676877	218.6365819030907	8898.322431999999	TIMEOUT	914.661879741	219.2665207630489	2705.3383679999997
eca-rers2012/Problem09_label59.yml	TIMEOUT (OUT OF JAVA MEMORY)	928.539114631	157.95445306180045	1669.5214079999998	OUT OF JAVA MEMORY	650	63.76123368926346	1618.0633599999999	TIMEOUT (OUT OF JAVA MEMORY)	964.302443254	164.09715064777993	1658.458112	OUT OF JAVA MEMORY	516.922468867	80.58661561005283	1622.2781439999999
eca-rers2012/Problem15_label08.yml	true	559.427670765	249.3876503529027	6351.8924799999995	true	735	257.78772926609963	6554.0751359999995	true	845.879246665	270.4891814198345	8804.282368	TIMEOUT	922.825683972	249.1417116749799	7538.577408
floats-cdfpl/square_4.yml	EXCEPTION	607.547819262	600.8647540137172	504.819712	EXCEPTION	534	524.0156181203201	494.891008	TIMEOUT	902.367681759	468.3369776860345	1095.716864	TIMEOUT	901.086420735	744.037760591018	726.2085119999999
ldv-sets/test_mutex.yml	EXCEPTION	737.083305808	554.6142527679913	1772.658688	EXCEPTION	572	467.5248795952648	1548.746752	TIMEOUT	901.59994323	418.36937362491153	3986.0019199999997	TIMEOUT	905.143508048	653.3777231650893	2177.028096
